UNIQUE_id,GEO_rural_urban,LONELINESS_chronic_loneliness,DEMO_age
cscs_00948,,,59.0
cscs_00949,Rural area (Less than 1000 people),,54.0
cscs_00951,,,30.0
cscs_00952,"Large urban centre (100,000+ people)",,74.0
cscs_00953,,,23.0
cscs_00955,,,25.0
cscs_00959,,,60.0
cscs_00960,"Large urban centre (100,000+ people)",,55.0
cscs_00961,,,47.0
cscs_00962,,,28.0
cscs_00963,"Large urban centre (100,000+ people)",,26.0
cscs_00964,,,25.0
cscs_00965,,,17.0
cscs_00966,"Medium city/town (30,000-99,999 people)",,62.0
cscs_00967,,,30.0
cscs_00968,,,22.0
cscs_00969,,,29.0
cscs_00970,,Yes,71.0
cscs_00971,"Large urban centre (100,000+ people)",,44.0
cscs_00972,,,86.0
cscs_00973,,,72.0
cscs_00974,"Large urban centre (100,000+ people)",,62.0
cscs_00975,"Medium city/town (30,000-99,999 people)",,39.0
cscs_00977,,,59.0
cscs_00978,,,64.0
cscs_00979,,,37.0
cscs_00980,"Large urban centre (100,000+ people)",,59.0
cscs_00981,"Large urban centre (100,000+ people)",,63.0
cscs_00982,,,74.0
cscs_00983,,,30.0
cscs_00984,,,54.0
cscs_00985,,,34.0
cscs_00986,"Medium city/town (30,000-99,999 people)",,67.0
cscs_00987,"Large urban centre (100,000+ people)",,57.0
cscs_00988,"Large urban centre (100,000+ people)",,45.0
cscs_00990,,No,79.0
cscs_00991,,,77.0
cscs_00992,"Large urban centre (100,000+ people)",,74.0
cscs_00993,,,38.0
cscs_00994,,,56.0
cscs_00995,,,25.0
cscs_00996,,,28.0
cscs_00997,,,28.0
cscs_00998,,,30.0
cscs_00999,,,29.0
cscs_01000,,,22.0
cscs_01002,,,44.0
cscs_01003,,,69.0
cscs_01004,,,35.0
cscs_01005,,,81.0
cscs_01006,,,58.0
cscs_01007,,No,70.0
cscs_01008,,,58.0
cscs_01009,,,60.0
cscs_01012,,,31.0
cscs_01013,,,24.0
cscs_01014,"Medium city/town (30,000-99,999 people)",,23.0
cscs_01015,,,24.0
cscs_01016,,,85.0
cscs_01017,"Large urban centre (100,000+ people)",,35.0
cscs_01018,,,26.0
cscs_01019,Rural area (Less than 1000 people),,70.0
cscs_01020,,,70.0
cscs_01021,,,42.0
cscs_01022,,,48.0
cscs_01023,,,47.0
cscs_01024,,,37.0
cscs_01025,,,67.0
cscs_01026,"Medium city/town (30,000-99,999 people)",,69.0
cscs_01028,,,24.0
cscs_01029,,,57.0
cscs_01030,,,35.0
cscs_01031,,,41.0
cscs_01032,,Yes,56.0
cscs_01033,,,40.0
cscs_01034,,,36.0
cscs_01036,,,65.0
cscs_01038,Rural area (Less than 1000 people),,41.0
cscs_01039,"Large urban centre (100,000+ people)",,66.0
cscs_01040,,,66.0
cscs_01041,,,26.0
cscs_01042,,,72.0
cscs_01044,,,29.0
cscs_01045,,,72.0
cscs_01046,"Large urban centre (100,000+ people)",,45.0
cscs_01047,,Presented but no response,18.0
cscs_01048,"Medium city/town (30,000-99,999 people)",,58.0
cscs_01049,,,35.0
cscs_01052,"Medium city/town (30,000-99,999 people)",,50.0
cscs_01053,,,53.0
cscs_01054,"Large urban centre (100,000+ people)",,35.0
cscs_01055,,,55.0
cscs_01057,,,30.0
cscs_01058,,,33.0
cscs_01059,,,25.0
cscs_01060,,,64.0
cscs_01061,,,38.0
cscs_01064,,,69.0
cscs_01066,,,28.0
cscs_01067,"Large urban centre (100,000+ people)",,46.0
cscs_01068,"Medium city/town (30,000-99,999 people)",,52.0
cscs_01069,,,28.0
cscs_01070,"Small city/town (1,000-29,999 people)",,62.0
cscs_01071,,Yes,57.0
cscs_01072,,,35.0
cscs_01073,,,32.0
cscs_01074,,,34.0
cscs_01075,,,67.0
cscs_01076,,,33.0
cscs_01077,"Medium city/town (30,000-99,999 people)",,76.0
cscs_01078,,,35.0
cscs_01081,,,26.0
cscs_01082,,,32.0
cscs_01083,,,59.0
cscs_01085,"Medium city/town (30,000-99,999 people)",,21.0
cscs_01086,"Medium city/town (30,000-99,999 people)",,79.0
cscs_01087,"Large urban centre (100,000+ people)",,44.0
cscs_01088,,,63.0
cscs_01089,,,27.0
cscs_01090,"Small city/town (1,000-29,999 people)",,60.0
cscs_01091,,,68.0
cscs_01092,,,35.0
cscs_01093,,,31.0
cscs_01095,,,74.0
cscs_01096,,,23.0
cscs_01097,,,24.0
cscs_01098,,,27.0
cscs_01099,,,45.0
cscs_01101,"Small city/town (1,000-29,999 people)",,70.0
cscs_01102,,No,24.0
cscs_01103,"Medium city/town (30,000-99,999 people)",,27.0
cscs_01104,,,25.0
cscs_01105,,,55.0
cscs_01106,,,43.0
cscs_01107,,,27.0
cscs_01109,,,26.0
cscs_01110,,,21.0
cscs_01111,,,91.0
cscs_01112,"Large urban centre (100,000+ people)",,57.0
cscs_01113,,,45.0
cscs_01114,,,17.0
cscs_01115,"Large urban centre (100,000+ people)",,69.0
cscs_01117,,,28.0
cscs_01118,,,62.0
cscs_01119,,,78.0
cscs_01120,"Medium city/town (30,000-99,999 people)",,20.0
cscs_01121,,,52.0
cscs_01122,,,72.0
cscs_01123,,,63.0
cscs_01124,,,27.0
cscs_01125,,Yes,31.0
cscs_01127,,,32.0
cscs_01128,,,42.0
cscs_01129,,,39.0
cscs_01130,,,25.0
cscs_01131,,,26.0
cscs_01132,,,31.0
cscs_01133,,,58.0
cscs_01134,,,16.0
cscs_01136,,,30.0
cscs_01137,"Large urban centre (100,000+ people)",,58.0
cscs_01138,,,51.0
cscs_01139,,Yes,58.0
cscs_01140,,,33.0
cscs_01141,,,77.0
cscs_01142,,,77.0
cscs_01143,,,61.0
cscs_01145,,,34.0
cscs_01146,"Large urban centre (100,000+ people)",,35.0
cscs_01147,,,22.0
cscs_01148,,,62.0
cscs_01149,,,51.0
cscs_01150,,,55.0
cscs_01151,"Medium city/town (30,000-99,999 people)",,58.0
cscs_01152,,,35.0
cscs_01153,,,32.0
cscs_01154,,,61.0
cscs_01155,,,32.0
cscs_01157,,,25.0
cscs_01158,"Large urban centre (100,000+ people)",,63.0
cscs_01159,"Medium city/town (30,000-99,999 people)",,50.0
cscs_01160,,,33.0
cscs_01161,,,40.0
cscs_01162,,,25.0
cscs_01163,,Yes,43.0
cscs_01164,,,58.0
cscs_01168,,,25.0
cscs_01169,,,23.0
cscs_01170,"Medium city/town (30,000-99,999 people)",,27.0
cscs_01171,,,30.0
cscs_01173,,,25.0
cscs_01174,,,48.0
cscs_01175,,,39.0
cscs_01176,,,57.0
cscs_01177,Rural area (Less than 1000 people),,66.0
cscs_01178,,,47.0
cscs_01179,,,26.0
cscs_01180,,,61.0
cscs_01181,,,21.0
cscs_01182,,,63.0
cscs_01183,"Medium city/town (30,000-99,999 people)",,19.0
cscs_01184,,,33.0
cscs_01185,,,26.0
cscs_01186,,Yes,45.0
cscs_01187,,,27.0
cscs_01188,Rural area (Less than 1000 people),,40.0
cscs_01190,,,68.0
cscs_01191,"Medium city/town (30,000-99,999 people)",,65.0
cscs_01192,,,38.0
cscs_01193,,,26.0
cscs_01195,Rural area (Less than 1000 people),,68.0
cscs_01196,"Medium city/town (30,000-99,999 people)",,33.0
cscs_01197,,,50.0
cscs_01198,,,30.0
cscs_01199,,,28.0
cscs_01200,"Large urban centre (100,000+ people)",,39.0
cscs_01201,,,25.0
cscs_01202,,,65.0
cscs_01203,,,50.0
cscs_01204,"Small city/town (1,000-29,999 people)",,79.0
cscs_01204,,,77.0
cscs_01205,"Medium city/town (30,000-99,999 people)",,23.0
cscs_01206,,,40.0
cscs_01207,,,55.0
cscs_01208,,No,25.0
cscs_01209,"Large urban centre (100,000+ people)",,84.0
cscs_01210,"Large urban centre (100,000+ people)",,36.0
cscs_01211,"Large urban centre (100,000+ people)",,74.0
cscs_01212,,,69.0
cscs_01213,,,45.0
cscs_01214,,,65.0
cscs_01216,,,32.0
cscs_01217,"Large urban centre (100,000+ people)",,75.0
cscs_01218,,,40.0
cscs_01219,,,36.0
cscs_01220,,,62.0
cscs_01222,,,68.0
cscs_01223,,Yes,60.0
cscs_01224,,,70.0
cscs_01225,"Large urban centre (100,000+ people)",,35.0
cscs_01226,,,65.0
cscs_01228,,Yes,57.0
cscs_01230,,,26.0
cscs_01232,"Medium city/town (30,000-99,999 people)",,62.0
cscs_01233,,,77.0
cscs_01234,,,28.0
cscs_01235,"Large urban centre (100,000+ people)",,55.0
cscs_01236,,,41.0
cscs_01237,,,26.0
cscs_01238,,,29.0
cscs_01239,,,32.0
cscs_01241,,,89.0
cscs_01242,,,61.0
cscs_01243,,,33.0
cscs_01244,,,51.0
cscs_01245,,,53.0
cscs_01246,,No,72.0
cscs_01247,,,63.0
cscs_01248,,No,75.0
cscs_01249,,,52.0
cscs_01250,,,49.0
cscs_01251,,Yes,45.0
cscs_01253,,,72.0
cscs_01254,"Large urban centre (100,000+ people)",,33.0
cscs_01255,,,66.0
cscs_01256,,,36.0
cscs_01257,,,24.0
cscs_01258,,,80.0
cscs_01259,,,26.0
cscs_01260,"Large urban centre (100,000+ people)",,61.0
cscs_01261,,,42.0
cscs_01263,,,38.0
cscs_01264,,,35.0
cscs_01265,,,38.0
cscs_01267,,,57.0
cscs_01268,,,45.0
cscs_01270,,,27.0
cscs_01271,,No,78.0
cscs_01272,,,44.0
cscs_01273,"Small city/town (1,000-29,999 people)",,68.0
cscs_01274,,,65.0
cscs_01276,"Medium city/town (30,000-99,999 people)",,48.0
cscs_01277,,,29.0
cscs_01278,,,77.0
cscs_01279,"Small city/town (1,000-29,999 people)",,36.0
cscs_01280,,,72.0
cscs_01281,,,66.0
cscs_01282,"Small city/town (1,000-29,999 people)",,62.0
cscs_01283,,,60.0
cscs_01284,,,34.0
cscs_01285,,,76.0
cscs_01286,,,62.0
cscs_01288,,,36.0
cscs_01290,,,25.0
cscs_01291,,,56.0
cscs_01292,,,36.0
cscs_01293,,,33.0
cscs_01294,,,57.0
cscs_01295,"Small city/town (1,000-29,999 people)",,50.0
cscs_01296,,,62.0
cscs_01297,"Large urban centre (100,000+ people)",,26.0
cscs_01298,"Medium city/town (30,000-99,999 people)",,27.0
cscs_01299,,,28.0
cscs_01300,"Small city/town (1,000-29,999 people)",,37.0
cscs_01301,,,30.0
cscs_01302,"Large urban centre (100,000+ people)",,63.0
cscs_01303,,,71.0
cscs_01304,"Large urban centre (100,000+ people)",,70.0
cscs_01305,,,45.0
cscs_01306,,,59.0
cscs_01307,"Large urban centre (100,000+ people)",,29.0
cscs_01308,,,80.0
cscs_01309,,,48.0
cscs_01310,"Large urban centre (100,000+ people)",,68.0
cscs_01311,,,72.0
cscs_01312,,,30.0
cscs_01313,Rural area (Less than 1000 people),,41.0
cscs_01314,,,49.0
cscs_01316,,,73.0
cscs_01319,,No,63.0
cscs_01321,,,65.0
cscs_01322,"Medium city/town (30,000-99,999 people)",,33.0
cscs_01323,,,22.0
cscs_01324,,,74.0
cscs_01325,"Medium city/town (30,000-99,999 people)",,28.0
cscs_01326,,,31.0
cscs_01328,,,25.0
cscs_01329,,,80.0
cscs_01330,"Small city/town (1,000-29,999 people)",,83.0
cscs_01331,,,62.0
cscs_01332,,,56.0
cscs_01334,,,54.0
cscs_01335,,,24.0
cscs_01336,,,41.0
cscs_01337,"Large urban centre (100,000+ people)",,54.0
cscs_01339,,,61.0
cscs_01341,,,28.0
cscs_01342,,,75.0
cscs_01343,,,65.0
cscs_01344,,,25.0
cscs_01345,,No,73.0
cscs_01346,,,27.0
cscs_01347,"Large urban centre (100,000+ people)",,55.0
cscs_01348,,,73.0
cscs_01350,,,36.0
cscs_01351,,,69.0
cscs_01352,,,25.0
cscs_01353,,,47.0
cscs_01354,,,47.0
cscs_01355,,,26.0
cscs_01356,,,52.0
cscs_01357,,,20.0
cscs_01358,"Small city/town (1,000-29,999 people)",,55.0
cscs_01359,,,25.0
cscs_01360,,,60.0
cscs_01362,"Large urban centre (100,000+ people)",,27.0
cscs_01363,"Medium city/town (30,000-99,999 people)",,65.0
cscs_01364,,,48.0
cscs_01365,,,18.0
cscs_01366,,,53.0
cscs_01367,Rural area (Less than 1000 people),,66.0
cscs_01368,"Large urban centre (100,000+ people)",,23.0
cscs_01369,,,25.0
cscs_01370,,Yes,56.0
cscs_01371,"Large urban centre (100,000+ people)",,68.0
cscs_01372,,,63.0
cscs_01373,"Medium city/town (30,000-99,999 people)",,59.0
cscs_01374,"Large urban centre (100,000+ people)",,47.0
cscs_01376,,Yes,54.0
cscs_01377,"Large urban centre (100,000+ people)",,29.0
cscs_01378,,,62.0
cscs_01379,,,36.0
cscs_01380,,,65.0
cscs_01381,,,56.0
cscs_01382,,,31.0
cscs_01383,,No,21.0
cscs_01385,,,75.0
cscs_01387,,,30.0
cscs_01388,"Small city/town (1,000-29,999 people)",,57.0
cscs_01389,,,64.0
cscs_01390,,,75.0
cscs_01391,,,38.0
cscs_01392,"Large urban centre (100,000+ people)",,17.0
cscs_01393,,,64.0
cscs_01394,,,25.0
cscs_01395,,,32.0
cscs_01396,,,79.0
cscs_01397,,,31.0
cscs_01398,,,78.0
cscs_01398,"Large urban centre (100,000+ people)",,80.0
cscs_01399,,,26.0
cscs_01400,,,58.0
cscs_01401,,,60.0
cscs_01402,,,73.0
cscs_01403,"Small city/town (1,000-29,999 people)",,54.0
cscs_01404,,,25.0
cscs_01406,,,46.0
cscs_01407,,,29.0
cscs_01408,,,19.0
cscs_01409,,,25.0
cscs_01410,,,27.0
cscs_01411,"Small city/town (1,000-29,999 people)",,69.0
cscs_01412,,,66.0
cscs_01413,,,34.0
cscs_01414,,,46.0
cscs_01415,,,57.0
cscs_01416,,,31.0
cscs_01417,,,42.0
cscs_01418,Rural area (Less than 1000 people),,70.0
cscs_01419,,,51.0
cscs_01420,"Medium city/town (30,000-99,999 people)",,61.0
cscs_01421,Rural area (Less than 1000 people),,16.0
cscs_01422,,Yes,33.0
cscs_01423,,,63.0
cscs_01424,,,53.0
cscs_01425,,Yes,26.0
cscs_01426,"Medium city/town (30,000-99,999 people)",,24.0
cscs_01427,"Small city/town (1,000-29,999 people)",,35.0
cscs_01429,,,52.0
cscs_01430,,,32.0
cscs_01431,,,40.0
cscs_01432,"Large urban centre (100,000+ people)",,27.0
cscs_01434,,,28.0
cscs_01435,,,68.0
cscs_01436,,,79.0
cscs_01437,,,61.0
cscs_01438,,,51.0
cscs_01439,"Small city/town (1,000-29,999 people)",,39.0
cscs_01440,,,70.0
cscs_01441,,,19.0
cscs_01442,,,37.0
cscs_01443,"Large urban centre (100,000+ people)",,66.0
cscs_01444,,Presented but no response,42.0
cscs_01445,"Small city/town (1,000-29,999 people)",,25.0
cscs_01446,,,27.0
cscs_01447,"Large urban centre (100,000+ people)",,33.0
cscs_01449,"Medium city/town (30,000-99,999 people)",,28.0
cscs_01451,,,59.0
cscs_01452,"Large urban centre (100,000+ people)",,25.0
cscs_01453,,,54.0
cscs_01455,Rural area (Less than 1000 people),,51.0
cscs_01456,,,67.0
cscs_01457,,,28.0
cscs_01458,,No,70.0
cscs_01459,,,68.0
cscs_01460,,,22.0
cscs_01461,"Large urban centre (100,000+ people)",,47.0
cscs_01462,,,31.0
cscs_01463,,,30.0
cscs_01464,,,29.0
cscs_01465,,,25.0
cscs_01466,"Large urban centre (100,000+ people)",,64.0
cscs_01467,,,41.0
cscs_01468,"Large urban centre (100,000+ people)",,55.0
cscs_01469,"Large urban centre (100,000+ people)",,35.0
cscs_01470,,,28.0
cscs_01471,,Yes,61.0
cscs_01472,,,63.0
cscs_01473,,,31.0
cscs_01474,,,53.0
cscs_01476,,,35.0
cscs_01477,,,61.0
cscs_01478,,,70.0
cscs_01479,,,58.0
cscs_01480,,,24.0
cscs_01481,"Large urban centre (100,000+ people)",,61.0
cscs_01482,,,68.0
cscs_01484,"Large urban centre (100,000+ people)",,63.0
cscs_01485,"Medium city/town (30,000-99,999 people)",,62.0
cscs_01486,,,28.0
cscs_01487,,,25.0
cscs_01489,Rural area (Less than 1000 people),,58.0
cscs_01490,"Medium city/town (30,000-99,999 people)",,28.0
cscs_01492,"Large urban centre (100,000+ people)",,37.0
cscs_01493,,,58.0
cscs_01494,,,37.0
cscs_01495,"Large urban centre (100,000+ people)",,50.0
cscs_01496,,,34.0
cscs_01497,,,85.0
cscs_01498,"Large urban centre (100,000+ people)",,36.0
cscs_01499,,,57.0
cscs_01500,,,71.0
cscs_01501,"Medium city/town (30,000-99,999 people)",,43.0
cscs_01502,,,63.0
cscs_01503,,,41.0
cscs_01504,,,64.0
cscs_01505,,No,56.0
cscs_01506,,,27.0
cscs_01507,,,27.0
cscs_01508,,,39.0
cscs_01509,,,22.0
cscs_01511,,,49.0
cscs_01513,"Large urban centre (100,000+ people)",,47.0
cscs_01515,,,63.0
cscs_01516,,,71.0
cscs_01517,,,52.0
cscs_01518,,,76.0
cscs_01519,,,35.0
cscs_01520,,,56.0
cscs_01521,,No,73.0
cscs_01522,,,20.0
cscs_01523,"Large urban centre (100,000+ people)",,67.0
cscs_01524,,,28.0
cscs_01526,,,55.0
cscs_01527,,No,32.0
cscs_01528,,,50.0
cscs_01529,,,75.0
cscs_01530,,Yes,37.0
cscs_01531,Rural area (Less than 1000 people),,67.0
cscs_01532,,,81.0
cscs_01535,,,36.0
cscs_01536,,,34.0
cscs_01537,,No,66.0
cscs_01538,"Large urban centre (100,000+ people)",,36.0
cscs_01539,,,25.0
cscs_01540,,,58.0
cscs_01541,"Small city/town (1,000-29,999 people)",,67.0
cscs_01542,,,69.0
cscs_01543,,,24.0
cscs_01544,,,33.0
cscs_01545,,,23.0
cscs_01546,,,38.0
cscs_01547,,,52.0
cscs_01549,,,68.0
cscs_01550,,,53.0
cscs_01552,"Large urban centre (100,000+ people)",,51.0
cscs_01553,,,20.0
cscs_01554,,,62.0
cscs_01556,,,30.0
cscs_01558,,,65.0
cscs_01559,,,72.0
cscs_01560,,,54.0
cscs_01561,"Medium city/town (30,000-99,999 people)",,68.0
cscs_01562,,,20.0
cscs_01563,"Small city/town (1,000-29,999 people)",,34.0
cscs_01564,,,42.0
cscs_01565,Rural area (Less than 1000 people),,63.0
cscs_01567,"Medium city/town (30,000-99,999 people)",,73.0
cscs_01568,,,36.0
cscs_01569,"Medium city/town (30,000-99,999 people)",,26.0
cscs_01570,,,36.0
cscs_01571,,,65.0
cscs_01572,,,41.0
cscs_01574,,,34.0
cscs_01575,,No,65.0
cscs_01576,,,25.0
cscs_01577,"Large urban centre (100,000+ people)",,37.0
cscs_01578,,,22.0
cscs_01579,,,75.0
cscs_01580,,,75.0
cscs_01581,,,30.0
cscs_01582,,,22.0
cscs_01583,,,24.0
cscs_01584,"Medium city/town (30,000-99,999 people)",,32.0
cscs_01585,,,61.0
cscs_01586,,No,65.0
cscs_01587,,,75.0
cscs_01588,,,54.0
cscs_01589,"Small city/town (1,000-29,999 people)",,67.0
cscs_01590,,,47.0
cscs_01591,,,33.0
cscs_01592,,,53.0
cscs_01593,,,28.0
cscs_01594,,,58.0
cscs_01595,"Medium city/town (30,000-99,999 people)",,53.0
cscs_01597,,,29.0
cscs_01598,"Large urban centre (100,000+ people)",,35.0
cscs_01599,,,27.0
cscs_01601,,,32.0
cscs_01602,,,30.0
cscs_01603,,,65.0
cscs_01604,,,80.0
cscs_01605,,,22.0
cscs_01606,,Yes,36.0
cscs_01607,,,58.0
cscs_01609,"Small city/town (1,000-29,999 people)",,60.0
cscs_01610,,,25.0
cscs_01611,,,42.0
cscs_01613,,,69.0
cscs_01614,,,27.0
cscs_01615,,,57.0
cscs_01617,,,40.0
cscs_01619,"Large urban centre (100,000+ people)",,64.0
cscs_01620,,,30.0
cscs_01622,Rural area (Less than 1000 people),,53.0
cscs_01623,"Large urban centre (100,000+ people)",,65.0
cscs_01625,,Yes,57.0
cscs_01626,"Large urban centre (100,000+ people)",,64.0
cscs_01627,,,38.0
cscs_01628,"Small city/town (1,000-29,999 people)",,70.0
cscs_01629,,,45.0
cscs_01630,,,71.0
cscs_01631,"Medium city/town (30,000-99,999 people)",,56.0
cscs_01632,,,31.0
cscs_01633,,,50.0
cscs_01634,,,69.0
cscs_01635,"Small city/town (1,000-29,999 people)",,66.0
cscs_01636,"Large urban centre (100,000+ people)",,17.0
cscs_01638,,,23.0
cscs_01639,,,35.0
cscs_01640,,,30.0
cscs_01641,,,23.0
cscs_01642,,,29.0
cscs_01643,,,54.0
cscs_01644,Rural area (Less than 1000 people),,73.0
cscs_01645,,No,70.0
cscs_01646,Rural area (Less than 1000 people),,71.0
cscs_01647,,,36.0
cscs_01648,,,45.0
cscs_01649,,,59.0
cscs_01650,,,58.0
cscs_01651,,,30.0
cscs_01652,,,42.0
cscs_01653,"Large urban centre (100,000+ people)",,23.0
cscs_01654,,,25.0
cscs_01655,,,78.0
cscs_01657,,,51.0
cscs_01658,,,25.0
cscs_01659,,,26.0
cscs_01660,,,69.0
cscs_01661,"Large urban centre (100,000+ people)",,33.0
cscs_01662,,,46.0
cscs_01663,,,23.0
cscs_01664,"Medium city/town (30,000-99,999 people)",,18.0
cscs_01665,,,41.0
cscs_01666,,,36.0
cscs_01667,"Medium city/town (30,000-99,999 people)",,25.0
cscs_01669,,,36.0
cscs_01670,Presented but no response,,18.0
cscs_01671,,,29.0
cscs_01672,,,23.0
cscs_01673,,,27.0
cscs_01674,,,29.0
cscs_01675,,,18.0
cscs_01676,,,38.0
cscs_01677,,,63.0
cscs_01679,,,22.0
cscs_01681,,,23.0
cscs_01682,"Small city/town (1,000-29,999 people)",,47.0
cscs_01683,,,25.0
cscs_01684,"Medium city/town (30,000-99,999 people)",,49.0
cscs_01685,,,57.0
cscs_01686,,No,38.0
cscs_01687,,,27.0
cscs_01690,,,79.0
cscs_01691,,,75.0
cscs_01692,,,53.0
cscs_01693,,,72.0
cscs_01694,,,28.0
cscs_01695,,,30.0
cscs_01696,,,57.0
cscs_01697,,,69.0
cscs_01698,,,72.0
cscs_01699,"Large urban centre (100,000+ people)",,28.0
cscs_01700,"Medium city/town (30,000-99,999 people)",,67.0
cscs_01701,,,26.0
cscs_01702,,,27.0
cscs_01703,"Medium city/town (30,000-99,999 people)",,49.0
cscs_01704,,,47.0
cscs_01705,,,23.0
cscs_01706,,,29.0
cscs_01708,,,41.0
cscs_01709,,,20.0
cscs_01710,"Large urban centre (100,000+ people)",,50.0
cscs_01711,"Large urban centre (100,000+ people)",,67.0
cscs_01712,,,24.0
cscs_01713,,,37.0
cscs_01714,,,42.0
cscs_01715,,,28.0
cscs_01716,,,45.0
cscs_01717,,,59.0
cscs_01718,,,67.0
cscs_01719,Presented but no response,,33.0
cscs_01720,"Medium city/town (30,000-99,999 people)",,63.0
cscs_01721,,,61.0
cscs_01723,,,45.0
cscs_01725,,,56.0
cscs_01726,,,73.0
cscs_01727,"Large urban centre (100,000+ people)",,67.0
cscs_01728,,,29.0
cscs_01729,,,43.0
cscs_01730,,,57.0
cscs_01731,,,64.0
cscs_01732,,,81.0
cscs_01733,,,38.0
cscs_01734,,,82.0
cscs_01735,,,59.0
cscs_01736,,,37.0
cscs_01737,,,39.0
cscs_01738,,,54.0
cscs_01739,,,44.0
cscs_01741,"Large urban centre (100,000+ people)",,37.0
cscs_01742,Rural area (Less than 1000 people),,48.0
cscs_01743,,,56.0
cscs_01744,,Yes,30.0
cscs_01745,,,37.0
cscs_01746,,,62.0
cscs_01747,,,20.0
cscs_01748,"Small city/town (1,000-29,999 people)",,56.0
cscs_01749,,,30.0
cscs_01750,,,89.0
cscs_01751,"Large urban centre (100,000+ people)",,19.0
cscs_01752,"Small city/town (1,000-29,999 people)",,30.0
cscs_01753,,,32.0
cscs_01754,,,28.0
cscs_01755,"Large urban centre (100,000+ people)",,63.0
cscs_01756,,,24.0
cscs_01757,"Large urban centre (100,000+ people)",,60.0
cscs_01758,,,46.0
cscs_01759,,,32.0
cscs_01760,,,31.0
cscs_01761,,,31.0
cscs_01762,,,28.0
cscs_01763,Rural area (Less than 1000 people),,46.0
cscs_01764,,No,40.0
cscs_01765,,,66.0
cscs_01766,,,48.0
cscs_01767,,,54.0
cscs_01768,,,24.0
cscs_01769,,,73.0
cscs_01771,,,26.0
cscs_01772,,,41.0
cscs_01773,"Medium city/town (30,000-99,999 people)",,50.0
cscs_01774,,,33.0
cscs_01775,,,54.0
cscs_01776,,,65.0
cscs_01777,,,70.0
cscs_01779,,,19.0
cscs_01780,,,40.0
cscs_01782,"Small city/town (1,000-29,999 people)",,65.0
cscs_01783,,,35.0
cscs_01784,,,25.0
cscs_01785,,,28.0
cscs_01788,,,64.0
cscs_01790,,Yes,64.0
cscs_01793,,,25.0
cscs_01794,"Large urban centre (100,000+ people)",,32.0
cscs_01795,,,32.0
cscs_01796,,,32.0
cscs_01797,"Large urban centre (100,000+ people)",,55.0
cscs_01798,,,32.0
cscs_01799,"Large urban centre (100,000+ people)",,69.0
cscs_01801,"Large urban centre (100,000+ people)",,26.0
cscs_01802,,,28.0
cscs_01803,,,58.0
cscs_01805,"Large urban centre (100,000+ people)",,28.0
cscs_01806,,,37.0
cscs_01808,,,26.0
cscs_01809,"Medium city/town (30,000-99,999 people)",,82.0
cscs_01810,"Large urban centre (100,000+ people)",,78.0
cscs_01811,,,40.0
cscs_01812,,,38.0
cscs_01813,,,68.0
cscs_01814,"Large urban centre (100,000+ people)",,43.0
cscs_01815,,,30.0
cscs_01816,,,81.0
cscs_01817,,,48.0
cscs_01818,"Large urban centre (100,000+ people)",,38.0
cscs_01819,"Large urban centre (100,000+ people)",,28.0
cscs_01821,,,27.0
cscs_01822,,,33.0
cscs_01824,,,39.0
cscs_01825,,,66.0
cscs_01826,"Large urban centre (100,000+ people)",,73.0
cscs_01827,"Large urban centre (100,000+ people)",,63.0
cscs_01828,,,73.0
cscs_01829,,,64.0
cscs_01830,"Small city/town (1,000-29,999 people)",,50.0
cscs_01831,,,28.0
cscs_01832,,No,62.0
cscs_01833,,Yes,59.0
cscs_01834,,,29.0
cscs_01835,"Large urban centre (100,000+ people)",,63.0
cscs_01836,,,21.0
cscs_01837,,,25.0
cscs_01838,"Small city/town (1,000-29,999 people)",,54.0
cscs_01839,"Medium city/town (30,000-99,999 people)",,71.0
cscs_01840,,,67.0
cscs_01841,,,56.0
cscs_01842,,,64.0
cscs_01843,,,31.0
cscs_01844,,,39.0
cscs_01845,"Large urban centre (100,000+ people)",,32.0
cscs_01846,,,26.0
cscs_01848,,,46.0
cscs_01849,,,28.0
cscs_01850,Rural area (Less than 1000 people),,61.0
cscs_01851,,,26.0
cscs_01852,,,55.0
cscs_01853,,,31.0
cscs_01854,,,70.0
cscs_01855,,,30.0
cscs_01856,"Large urban centre (100,000+ people)",,40.0
cscs_01857,,,59.0
cscs_01860,,,60.0
cscs_01861,,,28.0
cscs_01863,"Large urban centre (100,000+ people)",,18.0
cscs_01864,,,68.0
cscs_01865,,,31.0
cscs_01866,,,62.0
cscs_01867,,,48.0
cscs_01868,"Medium city/town (30,000-99,999 people)",,59.0
cscs_01869,"Large urban centre (100,000+ people)",,35.0
cscs_01870,"Small city/town (1,000-29,999 people)",,37.0
cscs_01871,,,60.0
cscs_01872,,,28.0
cscs_01873,,,53.0
cscs_01874,,,26.0
cscs_01875,"Small city/town (1,000-29,999 people)",,79.0
cscs_01876,"Large urban centre (100,000+ people)",,35.0
cscs_01877,,,37.0
cscs_01880,,,20.0
cscs_01881,,,70.0
cscs_01882,,,28.0
cscs_01883,,,88.0
cscs_01885,,Yes,42.0
cscs_01886,,,62.0
cscs_01887,"Small city/town (1,000-29,999 people)",,51.0
cscs_01888,"Large urban centre (100,000+ people)",,70.0
